clinic_name,specialty,address,lat,lng,phone
見安中醫診所,tcm_general,臺南市仁德區中正路３段１６號,,,06-2493711
見安中醫診所,tcm_general,雲林縣莿桐鄉四合村后埔１２５號,,,05-5713669
見安牙醫診所,dentistry,臺北市大安區金華街２４１號,,,02-23218838
見安牙醫診所,dentistry,高雄市三民區鼎西里天祥一路１９號,,,07-3425789
見安診所,general_clinic,臺中市北屯區仁和里四平路４５１號１樓,,,04-24228183
見安診所,family_medicine,臺中市大甲區順天路３９１號,,,04-26889595
見康中醫診所,tcm_general,宜蘭縣宜蘭市新民路１０３號,,,03-9332750
視保眼科診所,ophthalmology,臺中市北區健行路５８６號１樓、２樓,,,04-22071888
視保眼科診所,ophthalmology,苗栗縣苑裡鎮西勢里中山路１３３-２號,,,037-865686
視康診所,ophthalmology,屏東縣屏東市溝美里仁愛路１３２號１樓、５樓,,,08-7351333
視強眼科診所,ophthalmology,臺北市萬華區中華路２段５９８－４號,,,02-23058009
視新眼科診所,ophthalmology,高雄市楠梓區建楠路１０８．１１０號１–２樓,,,07-3551881
親子耳鼻喉科診所,otolaryngology,新北市林口區仁愛路２段１１３、１１５、１１７號１樓,,,02-26016068
親子診所,family_medicine,桃園市桃園區南平路１９５號１樓、２樓,,,03-3172319
親子診所,family_medicine,臺中市南屯區南屯里黎明路一段１０９１號,,,04-23862626
親子診所,general_clinic,臺北市中正區和平西路２段５０號,,,02-23058122
親子診所,general_clinic,高雄市左營區民族一路１０３０號１樓,,,07-3463877
親安耳鼻喉科診所,otolaryngology,臺中市豐原區中山路４１９號,,,04-25202390
親巧牙醫診所,dentistry,高雄市鳳山區中山東路１９２巷１５１號１樓,,,07-7019002
親德牙醫診所,dentistry,新北市三重區重新路１段８２號１樓,,,02-29751121
親民內科診所,internal_medicine,南投縣信義鄉同富村同和巷９９號,,,049-2702308
親民牙醫診所,dentistry,新竹市北區竹光路２１號,,,03-5427027
親民牙醫診所,dentistry,高雄市鳳山區新富路５０４號,,,07-7634210
親禾身心診所,psychiatry,新竹市東區關新里關新二街６７號１－２樓,,,03-5771057
親親家庭診所,general_clinic,臺北市松山區南京東路５段３４７號,,,02-25283232
親親家庭診所,internal_medicine,高雄市大寮區鳳屏一路５３６號１－２樓、５３８號１樓,,,07-7013483
親親牙科診所,dentistry,彰化縣溪州鄉瓦厝村東安路２號,,,04-8896375
親親牙醫診所,dentistry,新北市新店區光明街２９２號２樓,,,02-29185686
親親牙醫診所,dentistry,新竹市東區東南街１４５號,,,03-5252771
親親牙醫診所,dentistry,臺中市豐原區西安里圓環南路１９８號,,,04-25275556
親親牙醫診所,dentistry,臺北市士林區中山北路５段６２２號２樓,,,02-28357730
親親診所,general_clinic,基隆市中山區復興路１７９號,,,02-24374880
親親診所,family_medicine,彰化縣彰化市大埔路５５７號,,,04-7122497
親親診所,neurosurgery,臺中市豐原區田心里中山路１６２號,,,04-25312345
親親診所,pediatrics,高雄市前鎮區一心一路402號,,,07-3391078
親諭耳鼻喉科診所,otolaryngology,臺中市大里區成功路５０８號１樓,,,04-24962336
親辰牙醫診所,dentistry,高雄市三民區澄和路３５之３號一樓,,,07-3804094
覺世中醫診所,tcm_general,臺北市大安區信義路２段２２６號７樓,,,02-33931931
覺民牙醫診所,dentistry,高雄市三民區覺民路２７３號１樓,,,07-3804126
覺民診所,psychiatry,高雄市三民區澄清路３８７號１樓,,,07-3980107
覺真中醫診所,tcm_general,新北市新店區五峯路２８號１樓,,,02-29155838
觀亭診所,otolaryngology,高雄市內門區觀亭里中正路１６８號,,,07-6674882
觀復中醫診所,tcm_general,新竹縣竹北市科大一路４５號１樓,,,03-5583052
觀心中醫診所,tcm_general,雲林縣土庫鎮中正路９６－２及９６－３號,,,05-6629595
觀心牙醫診所,dentistry,彰化縣彰化市成功里大埔路６４５號,,,04-7123800
觀自在中醫診所,tcm_general,宜蘭縣羅東鎮興東南路１１９號１樓,,,03-9576835
觀興診所,general_clinic,桃園市觀音區中正路２６０號１樓,,,03-4738895
觀音中醫診所,tcm_general,臺南市東區東門路三段２０５號１樓,,,06-3364330
解像力眼科診所,ophthalmology,臺南市安平區校前里府前四街４３號,,,06-2997649
解皮膚科診所,dermatology,苗栗縣苗栗市中苗里中山路４９５號,,,037-338966
言嘉中醫診所,tcm_general,新北市永和區安樂路１８８號１樓,,,02-86606780
言川診所,rehabilitation,新北市新莊區思源路４１６號２樓,,,02-22760767
言恩診所,rehabilitation,新竹縣竹北市中正西路１號２樓、３樓,,,03-5535501
言臻中醫診所,tcm_general,南投縣草屯鎮太平路２段１９８號１樓,,,049-2367569
許世興泌尿科診所,urology,臺南市新營區復興路１５５之１號,,,06-6323658
許世賓婦產科診所,obstetrics_gynecology,臺北市大安區和平東路１段１６９號２樓及４樓及１７１號２樓,,,02-33932211
許乃仁皮膚科診所,dermatology,臺南市東區崇德里崇德路５６３、５６３之１號１樓,,,06-2893766
許仁信牙醫診所,dentistry,彰化縣彰化市曉陽路２２０號,,,04-7235000
許仁豪中醫診所,tcm_general,高雄市鳳山區建國路２段２０２號１樓,,,07-7806122
許伯熙眼科診所,ophthalmology,臺中市南屯區東興路２段４６號１樓,,,04-24753105
許修平診所,pediatrics,新北市蘆洲區長安街２９０號,,,02-22881202
許健吉診所,family_medicine,臺南市南區金華路二段３２６號,,,06-2222385
許健治中醫診所,tcm_general,桃園市大園區中華路１７號,,,03-3867154
許健聰診所,internal_medicine,高雄市新興區六合一路１０號１樓,,,07-2361358
許健誼中醫診所,tcm_general,臺中市南屯區寶山東二街１５號１樓,,,04-23806611
許內兒科診所,pediatrics,南投縣南投市民族路２８０號,,,049-2221892
許內兒科診所,pediatrics,花蓮縣花蓮市林森路２０８號,,,03-8358432
許內科診所,internal_medicine,臺中市中區建國里建國路１７５號,,,04-22230842
許力元眼科診所,ophthalmology,臺南市新營區王公里中正路８６－１號１樓,,,06-6325113
許勝勛耳鼻喉科診所,otolaryngology,屏東縣屏東市公園東路１５３號,,,08-7229797
許哲豪皮膚科診所,dermatology,新北市汐止區忠孝東路２１４號１樓,,,02-26488636
許啟仁中醫診所,tcm_general,臺中市大里區永隆路３１號１樓及３３號１樓,,,04-24180689
許地春牙醫診所,dentistry,屏東縣屏東市忠孝路１３８之１７號,,,08-7343475
許士昌診所,general_clinic,臺北市萬華區艋舺大道１６８巷７號,,,02-23082881
許孟權小兒科診所,pediatrics,臺北市萬華區西藏路１１５號,,,02-23393331
許小兒科診所,pediatrics,嘉義市東區垂楊路１３９號１樓,,,05-2280858
許小兒科診所,pediatrics,彰化縣彰化市信義里中正路一段４５２號１樓,,,04-7222279
許小兒科診所,pediatrics,臺南市新營區復興路１３９號,,,06-6322277
許峰城中醫診所,tcm_general,臺南市佳里區中山路１９號,,,06-7222286
許崇哲耳鼻喉科診所,otolaryngology,臺南市永康區六合里中山南路１２６號,,,06-2314815
許庭碩耳鼻喉科診所,otolaryngology,臺南市北區和順里臨安路二段２５２號１樓,,,06-2282238
許弘志眼科診所,ophthalmology,高雄市岡山區岡山路３４７－１號,,,07-6234272
許必靈牙醫診所,dentistry,臺北市大安區安和路１段９９號２樓－１,,,02-27556600
許志弘診所,general_clinic,桃園市中壢區慈惠三街１０８巷２號,,,03-4623080
許志榮診所,pediatrics,高雄市左營區孟子路６８６號１樓,,,07-3506056
許志煌兒科診所,pediatrics,臺中市沙鹿區民族路７２號１樓,,,04-26623790
許忠信小兒科診所,pediatrics,桃園市龜山區萬壽路二段１０９５號,,,03-3505367
許慶芳耳鼻喉科診所,pediatrics,臺中市豐原區胡蘆里中山路５０６號,,,04-25292857
許成名皮膚科診所,dermatology,高雄市左營區翠峰路５９號１樓,,,07-5858988
許文俊小兒科診所,pediatrics,臺中市北區進化北路２６５號一樓,,,04-22350366
許文政牙醫診所,dentistry,新北市新莊區幸福路５６０號,,,02-89913788
許文正婦產科診所,obstetrics_gynecology,臺南市永康區崑山里永大路二段５５號,,,06-2724572
許文錦家庭醫學科診所,family_medicine,臺南市安南區同安路４００號,,,06-2455511
許文龍診所,general_clinic,桃園市中壢區忠義里中華路一段７０８號,,,03-4625010
許明哲牙醫診所,dentistry,宜蘭縣羅東鎮公正路１３０號１、２樓,,,03-9565869
許明哲耳鼻喉科診所,family_medicine,宜蘭縣宜蘭市中山路２段３０８號１樓,,,03-9321168
許明正婦產科診所,obstetrics_gynecology,臺中市北屯區文心路四段７５０號１、２樓,,,04-22379191
許晉榮牙醫診所,dentistry,高雄市苓雅區輔仁路１７９之３號１.２樓,,,07-7167620
許景新耳鼻喉科診所,otolaryngology,新北市淡水區中山路１７號,,,02-26212779
許晴哲皮膚科診所,dermatology,高雄市鼓山區裕誠路１０２５號１樓,,,07-5868101
許智淵牙醫診所,dentistry,南投縣草屯鎮仁愛街６８號,,,049-2307375
許朝隆牙醫診所,dentistry,高雄市苓雅區復興二路３７巷１６號,,,07-3326027
許李骨科診所,orthopedics,臺南市玉井區玉田里中山路１２６號１樓,,,06-5741100
許桂庭外科診所,general_surgery,高雄市苓雅區福德二路４７號,,,07-7222634
許森彥精神科診所,psychiatry,臺南市北區育德路４６６號１－２樓,,,06-2513283
許權傑診所,family_medicine,彰化縣伸港鄉新港村忠孝路９．１１號,,,04-7995100
許正傑牙醫診所,dentistry,新北市新店區安成街３０號,,,02-22115982
許正德牙醫診所,dentistry,臺東縣臺東市漢陽北路１４９號,,,089-345193
許漢明診所,general_clinic,屏東縣林邊鄉永樂村中山路２２６號,,,08-8756866
許為勇牙醫診所,dentistry,高雄市三民區天津街２７號一到二樓,,,07-3118071
許煥澤婦產科診所,obstetrics_gynecology,臺中市沙鹿區中山路４４９之２號,,,04-26625511
許牙醫診所,dentistry,基隆市中山區西定路３６號,,,02-24224872
許牙醫診所,dentistry,臺中市潭子區中山路１段７號１樓,,,04-25351184
許牙醫診所,dentistry,臺北市士林區忠誠路１段５７號１樓,,,02-28368346
許牙醫診所,dentistry,臺東縣臺東市光明路９４號,,,089-326791
許牙醫診所,dentistry,雲林縣麥寮鄉橋頭村仁德路２２３號,,,05-6913504
許獻帆診所,family_medicine,臺南市山上區南洲里南洲１３０之３號１樓,,,06-5782015
許獻榮診所,internal_medicine,臺中市豐原區南陽里南陽路２７１號,,,04-25297826
許瑞娟診所,family_medicine,南投縣埔里鎮西安路一段８０號,,,049-2990289
許瑞昇中醫診所,tcm_general,臺東縣臺東市正氣北路２０７號,,,089-310237
許百睿皮膚科診所,dermatology,臺中市北區中清路１段 ５３８號１樓、２樓,,,04-22971010
許眼科診所,ophthalmology,臺東縣臺東市新生路４５３號,,,089-350632
許立德小兒科診所,pediatrics,彰化縣溪湖鎮東寮里培英路４２號,,,04-8856518
許筌淵診所,internal_medicine,高雄市左營區富民路３０１號２樓,,,07-5570568
許紋誠診所,internal_medicine,臺中市沙鹿區中山路５３９－１號１樓、５３９－２號１樓,,,04-26627282
許維倫診所,family_medicine,嘉義市西區民生南路４３８號１樓,,,05-2868895
許美照中醫診所,tcm_general,臺中市南屯區文心南五路１段６４２號１、２樓,,,04-23821100
許耀人牙醫診所,dentistry,金門縣金湖鎮市港路１５６號,,,082-337666
許耕豪復健科診所,rehabilitation,高雄市三民區灣中里應昇路26號1-2樓,,,07-3869808
許耳鼻喉科診所,otolaryngology,臺中市北屯區北屯里北屯路１５７號,,,04-22343636
許耳鼻喉科診所,otolaryngology,臺中市豐原區頂街里中正路９８號,,,04-25235525
許耳鼻喉科診所,otolaryngology,高雄市苓雅區復興二路７１號,,,07-3340225
許聰騰診所,internal_medicine,高雄市三民區大昌二路９８.１００號１樓２樓,,,07-3981023
許至仁診所,general_clinic,新北市汐止區忠孝東路２９０號,,,02-86423789
許至文耳鼻喉科診所,otolaryngology,臺北市文山區指南路１段２號,,,02-86614918
許芳豪內科小兒科診所,pediatrics,新北市樹林區千歲街４５－３號,,,02-26817269
許英哲張漢明耳鼻喉科診所,otolaryngology,高雄市左營區華夏路１１３９號１樓,,,07-3592268
許診所,general_clinic,高雄市茄萣區港埔二街１３８－６號,,,07-6901222
許躍騰診所,family_medicine,臺中市豐原區下街里中正路２２２號,,,04-25222010
許進賢耳鼻喉科診所,otolaryngology,臺南市永康區民族路３７６號,,,06-2724321
許金吉婦產科診所,obstetrics_gynecology,臺中市中區繼光里繼光街１５５號,,,04-22201100
許銘瑞診所,general_surgery,嘉義市西區新民路９３６號１、２樓,,,05-2227784
許銘誠診所,general_clinic,高雄市旗山區延平一路５４２號１樓,,,07-6611166
許靜瑛小兒科診所,pediatrics,臺北市大安區和平東路１段２３０號１樓,,,02-23629088
許順㨗診所,family_medicine,苗栗縣竹南鎮照南里２７鄰光復路２６５號１樓,,,037-466958
許順淵骨科診所,orthopedics,高雄市梓官區赤崁東路３１３號１樓,,,07-6108558
詠仁中醫診所,tcm_general,高雄市仁武區八德一路２２３號１樓,,,07-3755011
詠和牙醫診所,dentistry,高雄市鳳山區新樂里海洋一路１２０號１樓,,,07-7671101
詠安耳鼻喉科診所,otolaryngology,新北市中和區中和路４００巷１２弄２號１樓,,,02-29296366
詠安診所,general_surgery,新北市瑞芳區明燈路３段７９號１樓,,,02-24960683
詠宏中醫診所,tcm_general,高雄市左營區新榮街１５１號１樓,,,07-5868288
詠寧診所,internal_medicine,臺南市北區區大豐里武聖路１８６號１、２樓,,,06-3587880
詠康耳鼻喉科診所,otolaryngology,臺中市北區學士路３１２號１樓,,,04-22352015
詠康診所,general_clinic,新北市三峽區介壽路１段１５９號,,,02-26721717
詠康診所,general_surgery,高雄市左營區富民路１８６號１樓,,,07-5580265
詠德中醫診所,tcm_general,新北市中和區中正路４７號１樓,,,02-22480658
詠心中醫診所,tcm_general,高雄市鼓山區華榮路２９１。２９３號１樓,,,07-5555158
詠心牙醫診所,dentistry,新北市板橋區文化路二段４１號１－４樓,,,02-22521199
詠心診所,internal_medicine,臺南市東區東光里東光路一段１３０號１樓,,,06-2089877
詠恩中醫診所,tcm_general,臺北市大安區和平東路３段２３６號１樓,,,02-27337285
詠恩牙醫診所,dentistry,臺中市北屯區文心路四段５２２之１號１樓、２樓,,,04-22340092
詠恩牙醫診所,dentistry,臺北市北投區尊賢街２１８巷５０號,,,02-28219919
詠恩美學牙醫診所,dentistry,新北市中和區中安街９４號１樓及夾層,,,02-29221168
詠悅牙醫診所,dentistry,新北市三重區中正南路２２３、２２５、２２７、２２９號（１樓）,,,02-29705959
詠新牙醫診所,dentistry,臺南市新化區豐榮里民治路４３巷２６號１樓,,,06-5902868
詠新牙醫診所,dentistry,高雄市苓雅區林泉街７號一樓,,,07-7714330
詠新耳鼻喉科診所,otolaryngology,高雄市大寮區中庄里鳳屏一路６９０號１樓,,,07-7032000
詠新診所,family_medicine,屏東縣新園鄉仙吉村仙吉路１９之１號,,,08-8683228
詠昇中醫診所,tcm_general,臺中市東區自由路四段２１５號１樓及夾層,,,04-22130265
詠春中醫診所,tcm_general,彰化縣彰化市東興里東民街６７號１樓,,,04-7280808
詠春堂中醫診所,tcm_general,高雄市大社區中山路１６９號１樓,,,07-3582179
詠樂中醫診所,tcm_general,臺北市內湖區內湖路１段３７３號１樓,,,02-26275580
詠欣牙醫診所,dentistry,南投縣南投市民族路１５０號１至２樓,,,049-2203999
詠欣精神科診所,psychiatry,基隆市信義區信二路２８１號（１Ｆ）,,,02-24272247
詠清牙醫診所,dentistry,高雄市楠梓區右昌街４６０號１－２樓,,,07-3626111
詠渼牙醫診所,dentistry,臺中市南屯區永春東路８８２號１樓、２樓,,,04-23803677
詠琦牙醫診所,dentistry,新北市三重區中正南路８９號１樓,,,02-29727111
詠生中醫診所,tcm_general,臺北市中山區樂群二路１９６號,,,02-85021050
詠盛診所,general_surgery,臺北市內湖區東湖路４３巷３號,,,02-26318758
詠祥中醫診所,tcm_general,南投縣南投市中山街１９１號、１９３號１樓,,,049-2240366
詠美牙醫診所,dentistry,新竹市東區東園里鐵道路一段１８號,,,03-5351153
詠美身心診所,psychiatry,桃園市桃園區民族路１７６號１樓、２樓,,,03-3363833
詠翔牙醫診所,dentistry,新北市汐止區湖前街３５號１樓,,,02-26925481
詠聖診所,general_clinic,新北市樹林區佳園路１段３９號－１、１樓,,,02-26809478
詠豐中醫診所,tcm_general,高雄市新興區自立一路２４號一、二樓,,,07-2850478
詠贊聯合診所,internal_medicine,新北市蘆洲區中正路８５號１－４樓,,,02-82831555
詠青診所,internal_medicine,高雄市鳳山區青年路二段１０號１－２樓,,,07-7109288
詠靜診所,internal_medicine,新北市深坑區北深路３段１０１號２樓、１０３號２樓,,,02-26628011
詠馨婦產科診所,pediatrics,臺南市北區成德里海安路三段３４０號１－４樓,,,06-2835888
詠馨診所,pediatrics,臺中市東區大智路３９號１樓,,,04-22236216
詩肯牙醫診所,dentistry,新竹縣湖口鄉光復東路317號1樓,,,03-5976124
詮佳牙醫診所,dentistry,宜蘭縣羅東鎮中山路３段４０９號,,,03-9566928
詮品牙醫診所,dentistry,臺中市北區山西路二段２１０號１樓及２樓,,,04-22923388
詮恩中醫診所,tcm_general,臺中市西屯區西屯路３段１６６－７６號１、２樓,,,04-24657988
詮承牙醫診所,dentistry,嘉義市東區忠孝路２８４之５號１樓,,,05-2771299
詮欣中醫診所,tcm_general,臺中市東區十甲東路６３９號１樓,,,04-22129066
詮諒中醫診所,tcm_general,臺南市東區和平里仁和路３３號１樓,,,06-2607215
詮鈦牙醫診所,dentistry,桃園市桃園區春日路８６０號１樓、８６２號１樓,,,03-3466468
詮順耳鼻喉科診所,otolaryngology,桃園市中壢區榮民路３７號,,,03-4355300
詹伍郎診所,general_clinic,臺中市南區江川里五權南路２８４號,,,04-22657915
詹台杰中醫診所,tcm_general,新竹市東區中央路１８２號２樓,,,03-5333560
詹外婦產科診所,general_surgery,南投縣竹山鎮延和里集山路三段６２３巷１號,,,049-2643559
詹外科診所,general_surgery,臺中市西區靖龍里民權路２３１號,,,04-23011955
詹婦產科診所,obstetrics_gynecology,新北市板橋區文化路２段２號,,,02-22529326
詹子明牙醫診所,dentistry,苗栗縣苗栗市上苗里長安街１７０號,,,037-262819
詹小兒科診所,pediatrics,新北市三峽區中華路１３－６號１樓,,,02-26742308
詹建盛診所,general_clinic,南投縣南投市南陽路475號,,,049-2243055
詹成晚牙醫診所,dentistry,臺北市大安區安和路１段２９號１５樓,,,02-27521030
詹文祥耳鼻喉科診所,otolaryngology,高雄市鳳山區曹公路１４號１樓,,,07-7425003
詹東霖心身診所,psychiatry,臺中市中區三民路二段１１號１樓,,,04-22256362
詹林牙醫診所,dentistry,臺中市太平區中山路３段９０號，９２號１樓－２樓,,,04-23914483
詹毅然內科診所,internal_medicine,臺北市信義區嘉興街３０２號,,,02-27327770
詹求孚診所,general_clinic,苗栗縣苗栗市中苗里中正路４６８號,,,037-320722
詹牙醫診所,dentistry,臺北市文山區興隆路２段１２０號、１２０號２樓,,,02-29314205
詹益偉耳鼻喉科診所,otolaryngology,臺北市中山區北安路６１１號,,,02-25334711
詹益忠身心醫學診所,psychiatry,臺中市北區太原路１段４７４號１、２樓,,,04-22925858
詹益智耳鼻喉科診所,otolaryngology,新北市三重區重陽路４段６號１樓,,,02-29859589
詹眼科診所,pediatrics,臺中市北區明德里西屯路一段３８８之３號,,,04-22066551
詹西珠婦產科診所,obstetrics_gynecology,臺中市南屯區大墩四街２號５樓,,,04-24717382
詹診所,general_clinic,南投縣埔里鎮北辰街１號,,,049-2980289
詹貴賓牙醫診所,dentistry,彰化縣二水鄉文化村光文路２１號,,,04-8792736
詹賜鎮診所,general_clinic,臺中市豐原區豐榮里三民路１７８號,,,04-25250457
詹輝次中醫診所,tcm_general,嘉義市東區民族路３６２號,,,05-2271177
詹金品牙醫診所,dentistry,高雄市三民區覺民路２４５號,,,07-3867098
詹銘華診所,general_clinic,臺南市白河區中山路１－２７號,,,06-6855777
詹錫彥中醫診所,tcm_general,新北市中和區宜安路１５９號,,,02-29453592
詹長機診所,general_clinic,彰化縣北斗鎮新政里中正路１５０號,,,04-8880998
詹骨科診所,orthopedics,臺南市新化區協興里忠孝路１６２－１、１６２－２號,,,06-5985253
語悅牙醫診所,dentistry,臺北市大安區和平東路２段２６５巷１８號１樓,,,02-27018805
語蒔光牙醫診所,dentistry,高雄市左營區安吉街４２２號１－２樓,,,07-5562258
誠一牙醫診所,dentistry,嘉義市東區建國里光彩街４００號,,,05-2291111
誠一牙醫診所,dentistry,臺北市文山區興隆路４段１９１號,,,02-29385021
誠伸牙醫診所,dentistry,臺北市中正區信義路２段２１３號２樓,,,02-23969979
誠佑中醫診所,tcm_general,臺中市豐原區圓環東路３９３號１樓,,,04-25206688
誠信中醫診所,tcm_general,臺南市中西區赤嵌里忠義路二段２０５號１樓,,,06-2230876
誠信牙醫診所,dentistry,新北市板橋區文化路１段１２５號,,,02-29651179
誠品牙醫診所,dentistry,彰化縣伸港鄉新港村忠孝路３２號,,,04-7991717
誠品牙醫診所,dentistry,新竹市東區南大里西大路９１號１樓,,,03-5618686
誠品牙醫診所,dentistry,桃園市桃園區國際路一段１１９４號１Ｆ,,,03-2200935
誠品牙醫診所,dentistry,臺中市大里區立新街２１９號１樓,,,04-22781718
誠品牙醫診所,dentistry,臺南市東區崇學里崇善路１９４號,,,06-2907808
誠品牙醫診所,dentistry,苗栗縣後龍鎮中華路39-41號1樓,,,037-729999
誠品牙醫診所,dentistry,雲林縣斗六市中山路１９號,,,05-5375307
誠品牙醫診所,dentistry,高雄市三民區大昌二路４００－４０２號１Ｆ,,,07-3955760
誠品診所,general_clinic,臺北市大安區敦化南路１段３１７號１樓,,,02-27556012
誠大診所,family_medicine,臺南市新化區護國里中正路４９３號１樓,,,06-5800933
誠安牙醫診所,dentistry,臺中市大里區塗城路６８７號,,,04-24924006
誠安牙醫診所,dentistry,臺北市大安區新生南路１段１４５巷１７號,,,02-27096701
誠安耳鼻喉科診所,otolaryngology,新北市土城區中央路４段３８號１樓,,,02-22677727
誠康耳鼻喉科診所,otolaryngology,新北市土城區金城路３段１３７號１樓,,,02-22663355
誠康診所,family_medicine,臺北市內湖區內湖路１段５８５號,,,02-26572585
誠德中醫診所,tcm_general,高雄市三民區自立一路３０５號１樓３０５號之一．１樓,,,07-3130368
誠德耳鼻喉科診所,otolaryngology,桃園市大溪區康莊路192號,,,03-3883132
誠心兒科診所,pediatrics,臺中市南屯區東興路二段３３號１、２樓,,,04-24719001
誠心牙醫診所,dentistry,臺北市內湖區內湖路１段２８５巷６５弄２３號１樓,,,02-87976001
誠心牙醫診所,dentistry,苗栗縣竹南鎮博愛街１０４號１－２樓,,,037-551255
誠心牙醫診所,dentistry,高雄市鳳山區鳳林路２５８號１－２樓,,,07-7822038
誠心親子耳鼻喉科診所,otolaryngology,臺中市南屯區東興路二段３３號１、２樓,,,04-24719001
誠心診所,general_surgery,桃園市楊梅區大華街６３號１樓,,,03-4782899
誠心診所,family_medicine,高雄市新興區七賢二路７３號１樓、２樓,,,07-2850601
誠心身心醫學診所,psychiatry,臺北市文山區羅斯福路６段１３８號１樓,,,02-86631380
誠志牙醫診所,dentistry,臺南市東區後甲里裕農路８０７號１－２樓,,,06-2095100
誠恩耳鼻喉科診所,otolaryngology,彰化縣永靖鄉永西村瑚璉路３０６號,,,04-8238282
誠悅牙醫診所,dentistry,新北市鶯歌區仁愛路１３號１樓、１５號１－２樓,,,02-26771277
誠悅美學牙醫診所,dentistry,臺中市南屯區忠勇路８０之２８號１樓,,,04-23863638
誠悅耳鼻喉科診所,otolaryngology,新北市板橋區中山路２段１５８號（１樓）,,,02-29583688
誠愛診所,obstetrics_gynecology,高雄市鳳山區誠義里誠愛路１號１樓,,,07-7556028
誠新耳鼻喉科診所,otolaryngology,新北市永和區永和路２段１７３號１、２樓,,,02-22318000
誠星牙醫診所,dentistry,南投縣南投市民族路３９５號１、２樓,,,049-2233511
誠楷牙醫診所,dentistry,臺北市松山區敦化南路１段７號３樓,,,02-25700178
誠樂牙醫診所,dentistry,臺北市大安區新生南路３段９８號５樓,,,02-23631646
誠泓中醫診所,tcm_general,高雄市鳳山區八德路二段１８號１樓,,,07-7774735
誠泰中醫診所,tcm_general,嘉義市東區民權路１８８號,,,05-2713969
誠泰中醫診所,tcm_general,桃園市中壢區中山東路４段９４號１樓及９６號１樓,,,03-4360155
誠泰中醫診所,tcm_general,臺中市北區漢口路４段２６號１樓,,,04-22990582
誠泰牙醫診所,dentistry,新北市新莊區建安街８４號,,,02-22067379
誠泰牙醫診所,dentistry,桃園市平鎮區龍南路１４４號1樓,,,03-4603489
誠泰牙醫診所,dentistry,臺北市信義區信義路６段９６號,,,02-27276338
誠泰牙醫診所,dentistry,臺南市善化區大成路２１８號１、２樓,,,06-5834865
誠泰診所,family_medicine,新北市八里區中山路１段２３１號１樓,,,02-26108205
誠璞中醫診所,tcm_general,新竹縣竹北市福興東路二段１５６號１樓,,,03-6685852
誠真牙醫診所,dentistry,高雄市路竹區大社路１２０號,,,07-6970690
誠美中醫診所,tcm_general,臺中市南屯區大墩南路３９８號１樓,,,04-24751688
誠美牙醫診所,dentistry,彰化縣彰化市自強南路４４３－１號１、２樓,,,04-7512786
誠美牙醫診所,dentistry,新北市中和區景平路１６２號１、２樓,,,02-29400820
誠美牙醫診所,dentistry,臺北市松山區民生東路５段１６０號１樓,,,02-27613729
誠美牙醫診所,dentistry,高雄市鼓山區明倫路１４５號１樓,,,07-5502989
誠興牙醫診所,dentistry,彰化縣彰化市復興里中山路３段２１６號,,,04-7262566
誠藝牙醫診所,dentistry,嘉義縣朴子市平和里新榮路１６０號,,,05-3790327
誠逸診所,internal_medicine,臺南市北區成德里北安路一段１８９號１－２樓,,,06-2516866
誠陽復健科診所,rehabilitation,新北市樹林區東華街８１、８３、８５號１樓,,,02-86852806
誠陽牙醫診所,dentistry,高雄市左營區明誠二路４２５號１．２樓,,,07-5509569
誠鴻牙醫診所,dentistry,臺北市北投區中和街２８２號,,,02-28948555
誠鼎牙醫診所,dentistry,臺北市大安區和平東路１段６６號２樓,,,02-23694567
誼仁診所,family_medicine,臺南市善化區文昌里中正路３８７號１樓,,,06-5817267
誼合牙醫診所,dentistry,臺中市外埔區甲后路三段９３２號１樓,,,04-26838801
誼和牙醫診所,dentistry,臺中市大肚區沙田路一段４３１號１樓,,,04-26934399
誼安牙醫診所,dentistry,新北市永和區中正路２８號１ 、２樓,,,02-29480567
誼安牙醫診所,dentistry,新竹市東區復中里中央路１７８號一樓,,,03-5357700
誼安診所,internal_medicine,高雄市小港區康莊路１５０號１樓,,,07-8069353
誼家牙醫診所,dentistry,新北市土城區清水路１８１號,,,02-22748933
誼康婦產科骨外科聯合診所,general_surgery,臺南市南區文南路６號,,,06-2640148
誼康美學牙醫診所,dentistry,新北市板橋區文化路２段１７５號１樓及夾層,,,02-22508765
誼欣牙醫診所,dentistry,臺北市松山區延壽街３３８號,,,02-27619488
調元中醫診所,tcm_general,臺中市南區仁義街１２３號１樓,,,04-22852711
調元牙醫診所,dentistry,臺中市沙鹿區沙鹿里中山路３１１號,,,04-26625306
調昀中醫診所,tcm_general,臺中市豐原區圓環東路６６６號１樓,,,04-25202333
調明中醫診所,tcm_general,高雄市苓雅區三多二路２６３、２６５號１、２樓,,,07-7527522
諸元中醫診所,tcm_general,臺中市北區金華里雙十路２段４０巷３２號１樓,,,04-22386706
諸元內科醫院,internal_medicine,雲林縣北港鎮中和里中山路１２５號,,,05-7832068
諸元堂牙醫診所,dentistry,臺中市龍井區新庄里遊園南路２０６號,,,04-26313269
諾亞中醫診所,tcm_general,嘉義縣水上鄉水頭村中和路１８３號,,,05-2686456
諾倍康診所,general_surgery,桃園市桃園區正光路１８９號１樓及１樓夾層,,,03-3359866
諾宣牙醫診所,dentistry,臺中市南屯區公益路二段８０８之１號１樓,,,04-22517045
