clinic_name,address,phone,specialties
蒲公英牙醫診所,臺南市南區水交社路４７號１樓,06-2636381,牙科
蒲宜興中醫診所,彰化縣社頭鄉社頭村忠孝三路２９號,04-8710869,中醫一般科
蒼生中醫診所,南投縣草屯鎮草溪路９５９號,049-2334747,中醫一般科
蓁佑中醫診所,新北市板橋區四維路２１８號１樓,02-22558869,中醫一般科
蓁禾中醫診所,基隆市七堵區福一街１２７號,02-24523998,中醫一般科
蓁禾堂中醫診所,新北市板橋區民生路２段４８、５０號１樓,02-22533579,中醫一般科
蓁禾牙醫診所,桃園市桃園區中山東路３０號１樓,972-876980,牙科
蓋德診所,臺南市六甲區中正路１７８號,06-6986777,不分科
蓮康中醫診所,臺中市北區崇德路一段６３９號２樓,04-22368634,中醫一般科
蓮恩診所,新北市永和區中正路６０３號（１樓）,02-22331603,不分科
蓮樺中醫診所,臺北市萬華區和平西路３段３３號（１、２樓）,02-23063388,中醫一般科
蓮華皮膚科診所,臺中市北區崇德路一段６３９號１、２樓,04-22368634,皮膚科
蓮見中醫診所,高雄市燕巢區中民路６２６號,07-6140267,中醫一般科
蓶登美學牙醫診所,高雄市三民區九如二路４７６號１樓,07-3210565,牙科
蔚武中醫診所,臺南市東區崇明里崇明路５０２號１－２樓,06-2670168,中醫一般科
蔚然美學牙醫診所,新竹市東區民權路２１９號（１、２樓）,03-5426622,牙科
蔡世杰診所,雲林縣北港鎮文明路６４號,05-7824390,不分科
蔡中醫診所,臺中市北屯區軍功里東山路一段２９３巷８號,04-22392431,中醫一般科
蔡仁正診所,高雄市三民區天祥一路２００號１樓,07-3597493,兒科
蔡仁雨皮膚科診所,臺北市中山區南京東路３段１１８號３樓,02-25165661,皮膚科
蔡仰中眼科診所,宜蘭縣宜蘭市宜興路１段１１１號４樓及１１３號,03-9357171,眼科
蔡仲凡診所,屏東縣東港鎮光復路２段７６號,08-8351666,兒科
蔡佳玲婦產科診所,臺南市中西區北門路一段２５號,06-2244266,婦產科
蔡佳璋婦產科診所,新北市中和區中山路３段１５２－１號１樓、２樓、３樓,02-82212468,婦產科
蔡佳祝皮膚科診所,高雄市左營區崇德路２８７．２８９號１．２樓,07-3502290,皮膚科
蔡侑儒皮膚科診所,新北市土城區裕民路８３號１、２樓,02-82733936,皮膚科
蔡依樽骨科診所,臺中市北屯區軍功路一段６３９號１樓,04-24366561,骨科
蔡俊榕小兒科診所,彰化縣花壇鄉長沙村中山路２段２６號,04-7869602,兒科
蔡俊逸診所,宜蘭縣宜蘭市中山路２段２２５號,03-9355228,內科
蔡元慶診所,嘉義縣中埔鄉金蘭村頂山門３４之６３號,05-2306076,家醫科
蔡兆冀耳鼻喉科診所,臺南市新營區忠政里中山路１７８號,06-6354230,耳鼻喉科
蔡其洪耳鼻喉科診所,臺中市太平區中山路三段２６號,04-23918833,耳鼻喉科
蔡凱宙自然骨科診所,臺北市大安區羅斯福路３段３０９號４樓之３,02-23691055,骨科
蔡利誠診所,新北市板橋區陽明街１１２號,02-22502246,不分科
蔡博仁牙醫診所,臺中市北屯區北屯路２６９號１樓,04-22342697,牙科
蔡友謙小兒科診所,臺南市安南區溪墘里郡安路五段２２７號１樓,06-2809292,兒科
蔡善言診所,屏東縣屏東市中正路１７９號,08-7333666,不分科
蔡嘉哲骨科診所,新北市蘆洲區長安街１２４號１樓,02-82850058,骨科
蔡嘉宏耳鼻喉科診所,彰化縣和美鎮和東里仁安路１６７號,04-7558526,耳鼻喉科
蔡嘉恩外婦科診所,臺中市西區和龍里日新街８０號,04-22016422,外科;婦產科
蔡國忠中醫診所,嘉義市西區仁愛路２９７號,05-2854696,中醫一般科
蔡國賢耳鼻喉科診所,臺北市中山區長安東路２段１０８－２號,02-25178178,耳鼻喉科
蔡國陽口腔顎面外科牙醫診所,彰化縣彰化市旭光西路９２號１樓、２樓,04-7223636,口腔顎面外科
蔡坤彬牙醫診所,雲林縣斗六市公正里中正路１３９之２號,05-5352171,牙科
蔡坤男診所,高雄市彌陀區彌壽里中正路７７號,07-6106017,不分科
蔡坤霖小兒科診所,高雄市小港區二苓路１４８號１樓,07-8030816,兒科
蔡外科診所,臺中市中區民族路１９８－１號,04-22216512,外科
蔡天惠婦產科診所,新北市永和區福和路３８７號,02-29206782,婦產科
蔡奇孟耳鼻喉科診所,臺南市善化區大成路３１２－１號,06-5851696,家醫科;耳鼻喉科
蔡孟吉耳鼻喉科診所,宜蘭縣羅東鎮民生東路６６號,03-9531608,耳鼻喉科
蔡孟瑾中醫診所,新竹縣竹北市三民路８１號１樓,03-5511410,中醫一般科
蔡宗恕診所,高雄市鼓山區華安街１５３號１樓,07-5319387,不分科
蔡宗熹中醫診所,臺南市南區西門路一段３２９號,06-2651158,中醫一般科
蔡宗璟中醫診所,新竹市東區中正里中正路７２號１樓,03-5233618,中醫一般科
蔡定洲耳鼻喉科診所,高雄市仁武區京吉一路７６號２－３樓,07-3756161,耳鼻喉科
蔡宜芬中醫診所,高雄市三民區明福街１９號１樓,07-3593579,中醫一般科
蔡家正牙醫診所,雲林縣斗六市中和里太平路９４號１樓,05-5375525,牙科
蔡小兒科診所,臺中市西區安龍里五權路２－６２號,04-23726497,兒科
蔡小兒科診所,高雄市苓雅區林泉里林泉街１９號,07-7238382,兒科
蔡尚均小兒科診所,臺南市永康區中華路６７５之１號,06-3020188,兒科
蔡尚文牙醫診所,臺南市新營區王公里中正路８０號１樓,06-6327668,牙科
蔡尚義牙醫診所,屏東縣屏東市仁愛里自由路４１８號,08-7385362,牙科
蔡崇仁家庭醫學科診所,臺中市北區賴村里健行路５２８號,04-22051368,兒科;家醫科
蔡志偉牙醫診所,雲林縣斗六市太平里太平路１７１、１７３號,05-5353366,牙科
蔡志君中醫診所,高雄市新興區青年一路３１２號１樓,07-2152248,中醫一般科
蔡志弦診所,苗栗縣苗栗市中正路346號1樓,037-380111,不分科
蔡志明牙醫診所,基隆市仁愛區仁二路１００號１樓,02-24239238,牙科
蔡志明牙醫診所,高雄市苓雅區民主里大順三路２０５號,07-2245771,牙科
蔡忠廷診所,臺中市南屯區田心里南屯路二段１８３號,04-24723616,兒科
蔡忠雄外科診所,高雄市新興區五福二路１０號,07-2265701,外科
蔡憲宗診所,屏東縣琉球鄉中福村三民路２５３之８號,08-8614248,家醫科
蔡承訓診所,高雄市林園區仁愛里東林西路２７０號,07-6452335,不分科
蔡振昌耳鼻喉科診所,臺中市大肚區文昌路１段３８號１樓,04-26995566,耳鼻喉科
蔡振生眼科診所,臺中市霧峰區甲寅里中正路１１０６號,04-23399538,眼科
蔡政益小兒科診所,臺中市大里區新里里益民路２段１６９號,04-24870721,兒科
蔡政道牙醫診所,高雄市梓官區中正路９７號,07-6192395,牙科
蔡政達診所,高雄市梓官區廣澤路２號２樓,07-6173295,外科
蔡文仁診所,臺中市西區安龍里五權路２－１號,04-22201623,不分科
蔡文斗牙醫診所,雲林縣東勢鄉東南村東勢西路３８號,05-6990520,牙科
蔡文澤小兒科診所,臺東縣臺東市中山路２６２號,089-347219,兒科
蔡文瑞耳鼻喉科診所,彰化縣彰化市彰安里中正路二段４９１號,04-7273238,耳鼻喉科
蔡文進小兒科診所,新竹市東區食品路１１０號,03-5627333,兒科
蔡文雄診所,南投縣草屯鎮富寮里富昌路２-１號,049-2569085,家醫科
蔡文龍診所,南投縣草屯鎮炎峰街９４號,049-2328000,骨科
蔡旭坤婦產科診所,臺中市西屯區黎明路三段２８１號１樓,04-24528616,婦產科
蔡旻倩皮膚科診所,臺南市北區公園路３７５－２號１樓,06-2826566,皮膚科
蔡昌學復健科診所,高雄市左營區崇德路２８７－２８９號１．２樓,07-3502290,復健科
蔡昌篤皮膚科診所,高雄市前鎮區一心一路４９８號１．２樓,07-3325473,皮膚科
蔡明勳中醫診所,臺南市東區崇明路８７號１樓,06-3350858,中醫一般科
蔡明勳診所,臺北市中正區羅斯福路２段４０號１樓,02-23560850,不分科
蔡明吉診所,彰化縣彰化市延平里延平路３９７巷１號１樓,04-7118732,不分科
蔡明哲小兒科診所,臺中市霧峰區中正里中正路１１０２號,04-23338728,兒科
蔡明宏心臟內科診所,臺東縣臺東市更生路１９９號,089-346882,內科
蔡明宗婦產科診所,高雄市楠梓區旗楠路１３０號１、２、３樓,07-3550622,婦產科
蔡明峻診所,屏東縣潮州鎮永坤路１２６號,08-7806789,不分科
蔡明志小兒專科診所,新北市板橋區雨農路５６號（１樓）,02-82570156,兒科
蔡明海診所,彰化縣溪湖鎮湖西里二溪路一段２８７號,04-8815523,內科;家醫科
蔡明見牙醫診所,臺南市中西區民生路一段４５號,06-2222986,牙科
蔡景晴婦產科診所,臺中市大里區西榮里中興路二段１４５號,04-24838002,婦產科
蔡景福內兒科診所,高雄市前金區自強一路１８３之３號,07-2811221,兒科;內科
蔡景銓內科小兒科診所,新竹市潛園里西大路４９９號,03-5253636,兒科;內科
蔡智禮診所,高雄市三民區北平一街１３２號,07-3225728,內科
蔡朝雄牙醫診所,臺北市中山區林森北路４３２號２樓－２,02-25712122,牙科
蔡木林牙醫診所,高雄市前鎮區光華二路４５１號,07-3340193,牙科
蔡東隆診所,高雄市左營區富國路３９號１樓,07-5567653,內科
蔡榮展耳鼻喉科診所,新北市板橋區陽明街１０８號１樓,02-22592926,耳鼻喉科
蔡榮裕中醫診所,臺中市太平區新福里中山路４段２４４號,04-23952079,中醫一般科
蔡榮鏡中醫診所,臺北市信義區林口街２４巷８號,02-27267964,中醫一般科
蔡正平耳鼻喉科聯合診所,新北市永和區得和路２４５號１樓,02-29293045,耳鼻喉科
蔡正熙牙醫診所,臺中市西區存中街８號１．２Ｆ,04-23722988,牙科
蔡武昌診所,屏東縣屏東市民權里信義路７３之２號,08-7346112,不分科
蔡永煌診所,彰化縣褔興鄉福興村沿海路五段２７７號１Ｆ,04-7787548,不分科
蔡永福小兒科診所,新北市土城區金城路３段１７６－１號１樓,02-22669887,不分科;兒科
蔡永隆婦產科診所,臺南市中西區淺草里中正路３０４號１樓,06-2226845,婦產科
蔡添祥耳鼻喉科診所,臺南市安南區溪墘里海佃路１段９０號１樓,06-3587722,耳鼻喉科
蔡清祥小兒科診所,臺南市安南區海東里同安路４６號１樓,06-2477127,兒科
蔡湯鎮眼科診所,嘉義市西區福民里新民路６５３號,05-2368019,眼科
蔡滋榮診所,臺南市南區新興路４０６號,06-2610525,家醫科
蔡牙醫診所,屏東縣東港鎮光復路２段５９號,08-8352711,牙科
蔡牙醫診所,新北市板橋區南雅南路１段２３號１樓,02-29686257,牙科
蔡牙醫診所,新竹市東區三民里民權路５９號,03-5323636,牙科
蔡牙醫診所,臺北市大安區東豊街５６號１樓,02-27060471,牙科
蔡牙醫診所,臺南市六甲區六甲里復興街４６號,06-6982033,牙科
蔡牙醫診所,苗栗縣竹南鎮中山路７７號,037-468852,牙科
蔡牙醫診所,高雄市三民區鼎中路４８０號,07-3473147,牙科
蔡瑞庭眼科診所,臺南市中西區公園路１３５號,06-2244567,眼科
蔡瑞發診所,屏東縣東港鎮新生三路１７０號,08-8331588,不分科
蔡瑞聰耳鼻喉科診所,彰化縣北斗鎮西德里中華路１９７號,04-8875577,耳鼻喉科
蔡瑞芳眼科診所,臺北市中正區羅斯福路１段７３號、７５號２樓,02-33938088,眼科
蔡瑞頒診所,臺南市柳營區光福里成功街２１０號,06-6224466,家醫科
蔡瓊倩內科診所,新北市樹林區中山路１段１５１－２號,02-26812928,內科
蔡瓊瑤眼科診所,臺北市中山區龍江路２７１巷６號,02-25059276,眼科
蔡百豐內科家醫科診所,高雄市岡山區柳橋西路６２－１號,07-6269221,內科;家醫科
蔡皮膚科診所,臺北市大同區重慶北路２段１１５號,02-25575287,皮膚科
蔡皮膚科診所,雲林縣斗六市文化路６１號,05-5340840,皮膚科
蔡盈德眼科診所,彰化縣和美鎮四張里彰美路六段１９５號,04-7552307,眼科
蔡眼科診所,嘉義縣朴子市新榮路１５６號１樓、１５８號１樓,05-3704662,眼科
蔡眼科診所,彰化縣員林市新興里中正路５７８號,04-8320232,眼科
蔡眼科診所,新北市板橋區文化路２段１０９之３號１樓,02-22552702,眼科
蔡眼科診所,臺中市西屯區河南路二段３９８號１．２,04-24513586,眼科
蔡眼科診所,臺中市豐原區中山路４０８號,04-25298861,眼科
蔡眼科診所,臺南市永康區忠孝路３９２號,06-2019993,眼科
蔡神經科診所,臺中市清水區中山路１３４－２號１－３樓,04-26222050,家醫科;神經科
蔡秀逸外科婦產科診所,嘉義縣布袋鎮光復里光復路一段１５號,05-3472128,外科;婦產科
蔡秉勳小兒科診所,臺北市北投區中和街２８１號１樓,02-28966525,兒科
蔡篤煌診所,臺中市清水區西寧里西寧路１５號,04-26225690,不分科
蔡精龍診所,臺中市大甲區文武里新政路２５４號,04-26875759,內科
蔡絹絹中醫診所,臺南市東區東門里前鋒路６９號１樓,06-2753126,中醫一般科
蔡經緯診所,高雄市小港區港正里平和十路７號,07-8230227,不分科;外科
蔡維中眼科診所,新北市永和區民權路３０號,02-29412080,眼科
蔡耀德外科診所,花蓮縣花蓮市中華路４７２號,03-8337171,外科
蔡耳鼻喉科診所,嘉義市東區中山路２７０號,05-2222602,家醫科;耳鼻喉科
蔡耳鼻喉科診所,屏東縣潮州鎮新榮里中山路１４１號,08-7896171,耳鼻喉科
蔡耳鼻喉科診所,高雄市鳳山區中山西路２７７號,07-7196901,耳鼻喉科
蔡聰慶診所,高雄市小港區孔鳳路２３９號,07-7914257,不分科
蔡興龍小兒科診所,新北市泰山區明志路２段４２２號,02-22093645,不分科;兒科
蔡良迪診所,南投縣南投市中學西路８５號,049-2391296,內科
蔡芬苓小兒科診所,臺中市西區太原路一段２１２之１號１Ｆ,04-23131531,兒科
蔡診所,屏東縣南州鄉溪州村人和路１９６號,08-8645921,不分科
蔡賡禧婦產科診所,臺北市北投區石牌路１段７２號,02-28275066,婦產科
蔡迪光小兒科診所,臺南市歸仁區後市里民權北路１０７號１樓,06-2397839,兒科;耳鼻喉科
蔡進富牙醫診所,新北市板橋區陽明街２８３號１樓,02-22576535,牙科
蔡醫師小兒科診所,臺中市太平區宜昌里１３鄰宜昌路５５６號１樓,04-22770206,兒科
蔡醫院,雲林縣土庫鎮中山路６４號,05-6622580,內科;家醫科
蔡金福骨科診所,臺中市潭子區甘蔗里雅潭路１段１５９號,04-25319969,外科;骨科
蔡銘浩牙醫診所,彰化縣彰化市延平里大埔路５６２號,04-7115088,牙科
蔡錦文診所,桃園市蘆竹區吉林路101號,03-3229596,不分科
蔡鎰和婦產科診所,高雄市楠梓區軍校路８６６－８６８號１－４樓,07-3685899,婦產科
蔡長志診所,南投縣南投市三和里三和二路６３號,049-2233449,不分科
蔡長禧診所,屏東縣屏東市民生路１２－１６號１樓,08-7227766,不分科
蔡長穎牙醫診所,臺中市西區公館里三民西路１６５號,04-23762995,牙科
蔡雅敏皮膚科診所,高雄市鼓山區青海路２８３號１樓,07-5520933,皮膚科
蔡雪汶中醫診所,高雄市鹽埕區七賢三路２１７號,07-5312880,中醫一般科
蔡順宗診所,臺中市北區漢口路３段５９號１樓,04-22968593,內科
蔡順昌耳鼻喉科診所,彰化縣鹿港鎮泰興里復興路１２３號,04-7761280,耳鼻喉科
蔡順輝中醫診所,臺中市西區吉龍里五權五街８２–４號,04-23760341,中醫一般科
蔡鶴峰診所,高雄市左營區後昌路６０１號,07-3661818,內科;家醫科
蔡鼎族小兒科診所,雲林縣虎尾鎮光復路３００號,05-6362211,兒科
蔣其志中醫診所,臺南市北區北門路３段２７巷３、５號１樓,06-2510123,中醫一般科
蔣冰然診所,雲林縣大埤鄉北和村中山路８２號,05-5910088,家醫科
蔣博文復健科診所,花蓮縣花蓮市中美路１７２號１、２樓,03-8227128,復健科
蔣富強皮膚專科診所,臺北市萬華區萬大路２６４號、２６４號２樓,02-23053232,皮膚科
蔣小兒科診所,臺北市南港區玉成街１６６巷３０號１樓,02-26515960,兒科
蔣小兒科診所,高雄市苓雅區安祥里泰順街６４號,07-2220838,兒科
蔣明翰中醫診所,臺南市關廟區埤頭里保東路１３５號１樓,06-5958706,中醫一般科
蔣榮福診所,高雄市岡山區後紅里中山南路４５２號,07-6228719,內科
蕙安牙醫診所,新北市新店區三民路３０號１樓,02-29156828,牙科
蕙心中醫診所,臺中市豐原區中山路３４１號、３４３號１樓,04-25253919,中醫一般科
蕙成中醫診所,屏東縣屏東市廣東路５８２號,08-7354211,中醫一般科
蕙明眼科診所,新北市永和區得和路２３５號１樓,02-29291748,眼科
蕙林中醫診所,高雄市三民區寶興路３８號１樓,07-3802379,中醫一般科
蕙榮牙醫診所,高雄市楠梓區建楠路１７２號,07-3510297,牙科
蕙生醫院,新北市中和區中山路２段５５１號地下１樓至地上１至６樓,02-22236339,兒科;婦產科
蕙辰中醫診所,桃園市中壢區普忠路２３３號１樓,03-4351397,中醫一般科
蕙齡牙醫診所,新北市永和區永貞路７號,02-29216309,牙科
蕭中正醫院,新北市板橋區南雅南路１段１５－１，１７，１９號,02-29685661,內科;婦產科;家醫科;復健科;泌尿科
蕭亦裕鹽光診所,新北市板橋區忠孝路１１２－１號１樓,02-29590435,不分科
蕭仁哲婦產科診所,新北市新店區北新路３段１６５、１６７號１－４樓,02-29158090,婦產科
蕭劉骨科聯合診所,臺南市中區友愛街４６號,06-2210430,骨科
蕭勝雄診所,花蓮縣花蓮市中和街２２０號,03-8324295,不分科
蕭喆森診所,彰化縣員林市三條里三民東街２８２號,04-8357998,內科;家醫科
蕭嘉蓉皮膚科專科診所,臺南市南區大成里健康路一段４１５號１、２樓、４１７號１樓,06-2645955,皮膚科
蕭國濃內兒科診所,彰化縣社頭鄉社頭里員集路二段３０４號,04-8735901,兒科;內科
蕭國隆小兒科診所,彰化縣和美鎮和東里彰美路五段２５５號,04-7553021,兒科
蕭基昌耳鼻喉科診所,高雄市前鎮區永豐路９１．９３號１樓,07-7510098,家醫科;耳鼻喉科
蕭大章診所,桃園市龜山區萬壽路二段９９０號,03-3201860,不分科
蕭天讚小兒科診所,臺中市后里區甲后路一段５８９號１樓,04-25584352,兒科
蕭奕仁診所,新北市板橋區三民路２段９３號,02-29523187,不分科
蕭子青小兒科診所,新竹市三民里自由路２７巷３７號,03-5336100,兒科
蕭宏儒診所,高雄市大寮區大寮里大寮路５９５號,07-7889258,家醫科
蕭家文牙醫診所,高雄市三民區九如一路８７９號,07-3865090,牙科
蕭尹瑩身心診所,臺南市北區長榮路４段１４１號１樓,06-2002268,精神科
蕭弘智診所,彰化縣員林市仁美里中山路二段１１４號,04-8357571,兒科;婦產科
蕭志銘內科診所,高雄市苓雅區光華一路１７號,07-3383119,內科
蕭惠中診所,嘉義縣新港鄉大興村福德路４２號,05-3748686,不分科
蕭成芝診所,桃園市中壢區龍東里龍東路３６１號,03-4658187,不分科
蕭文勝診所,臺南市東區東門路二段２０５號,06-2755088,內科;精神科
蕭文彬內小兒科診所,屏東縣屏東市中正路４００號,08-7363585,兒科;內科;神經科
蕭文熙診所,屏東縣內埔鄉內田村廣濟路１４９號,08-7692999,不分科;內科
蕭昱淩小兒科診所,臺南市南區新興路５０７之１號１樓,06-2612111,兒科
蕭景升眼科診所,臺中市西屯區河南路２段４１９號１樓及２樓,04-24513658,眼科
蕭景欽診所,新竹縣竹東鎮長春路３段１７６號１樓,03-5962885,內科
蕭森元婦產科診所,桃園市龍潭區中正路８９號１、２樓,03-4990222,婦產科
蕭森霖中醫診所,彰化縣員林市中正路９６號,04-8391368,中醫一般科
蕭正誠診所,嘉義市東區公明路３４號之４,05-2778187,精神科
蕭正貴小兒科家庭醫學科診所,新北市永和區得和路１９８號,02-29428333,兒科;家醫科
蕭正輝兒科診所,新北市板橋區文化路２段１３７號１樓,02-22501101,兒科
蕭永明骨科診所,臺中市北屯區中清路２段４９７號及４９９號１、２樓,04-22956575,骨科
蕭淑方眼科診所,臺中市太平區樹孝路４１６號１樓,04-23936601,眼科
蕭火炩婦產科診所,彰化縣員林市惠來里南昌路１２８號１∼２樓,04-8356111,婦產科
蕭煥嘉牙醫診所,臺北市中正區新生南路１段１２８號,02-23911421,牙科
蕭牙醫診所,南投縣魚池鄉魚池村魚池街４００號,049-2895654,牙科
蕭牙醫診所,屏東縣屏東市中正里廣東路６６８號,08-7360131,牙科
蕭牙醫診所,彰化縣鹿港鎮永安里育民街１號,04-7787521,牙科
蕭牙醫診所,臺南市東區新東里東門路二段１７１號１樓,06-2344998,牙科
蕭牙醫診所,花蓮縣花蓮市三民街４２－２號,03-8352567,牙科
蕭牙醫診所,苗栗縣竹南鎮光復路９２號,037-476982,牙科
蕭瑞榮小兒科診所,高雄市三民區建工路５３１．５３３號１樓,07-3867121,兒科
蕭由義中醫診所,臺南市麻豆區興國路２９－６號１樓,06-5711340,中醫一般科
蕭皓天皮膚專科診所,新北市三峽區大學路１８６號１、２樓,02-86722972,皮膚科
蕭益富診所,桃園市八德區大智路五號,03-3675582,內科;家醫科
蕭耳鼻喉科診所,彰化縣彰化市興北里三民路２１１號,04-7223865,耳鼻喉科
蕭耳鼻喉科診所,臺北市中正區汀州路２段２６１號,02-23653284,耳鼻喉科
蕭耳鼻喉科診所,臺南市東區裕農路２７－１３號１樓,06-2756088,耳鼻喉科
蕭芸嶙身心診所,臺中市太平區樹孝路５０１號１樓、２樓,04-23939203,精神科
蕭英宗耳鼻喉科診所,臺中市沙鹿區中山路３４８號,04-26631879,耳鼻喉科
蕭賜彥診所,嘉義縣民雄鄉福樂村建國路三段２５２號,05-2200858,外科;家醫科
蕭超然小兒科診所,臺南市永康區中華二路３０１號,06-3126956,兒科
蕭輝隆牙醫診所,臺北市萬華區西藏路２６２號,02-23066833,牙科
蕭銘賢診所,苗栗縣苗栗市中正路236、238號1樓,037-380899,不分科
蕭閔誌診所,桃園市桃園區中平路９９號１樓,03-2207911,家醫科
蕭雨青小兒科診所,臺北市士林區延平北路５段２９２號１樓,02-28126415,兒科
蕭震亞診所,臺南市北區和緯路５段４６號１樓,06-2808288,不分科
薇光御境牙醫診所,臺北市中山區樂群二路２６５巷４０號（１、２樓）見大事記,02-85012160,牙科
薇安婦產科診所,臺中市南屯區永春東路２４２號１樓－２樓,04-24733966,婦產科
薇拉牙醫診所,桃園市桃園區國強一街４１２號２樓,03-3692581,牙科
薇晶中醫診所,新北市板橋區民生路３段８３號１、２樓,02-22588368,中醫一般科
薇竹中醫診所,新竹市東區武功里新源街１３８號１樓,03-5751777,中醫一般科
薇竹中醫診所,新竹縣竹北市北新一街８號１樓及夾層,03-6685119,中醫一般科
薇美牙醫診所,臺北市北投區泉源路１１號、１１－１號（實際使用：１樓）,02-28913366,牙科
薇風診所,臺中市南區工學路８－３號１樓,04-22607228,整形外科
薈安診所,臺北市內湖區江南街６號,02-26578803,不分科
薏安牙醫診所,新竹縣竹北市光明六路東二段２４２號,03-6586677,牙科
薛內科診所,臺東縣卑南鄉初鹿村忠孝路１１９號,089-572358,兒科;內科
薛凱中診所,臺中市南屯區大墩路３８３號１樓,928-661357,兒科
薛坤忠中醫診所,高雄市路竹區社西里大社路４３號,07-6073252,中醫一般科
薛坤霖診所,屏東縣屏東市建豐路１２３號,08-7380174,兒科
薛弘亮醫師診所,新北市永和區信義路１２２號１樓,02-29235220,不分科
薛強文皮膚科診所,高雄市前金區中華三路８０號１樓,07-2419826,皮膚科
薛政煌牙醫診所,高雄市三民區鼎力路１４４號,07-3473177,牙科
薛明佳骨外科診所,臺南市永康區永大路二段２２３號,06-2735706,外科;骨科
薛智峰耳鼻喉科診所,高雄市左營區華夏路７０３號１樓,07-3439190,耳鼻喉科
薛治國牙醫診所,花蓮縣花蓮市中山路８４５號,03-8560822,牙科
薛澤杰復健科診所,臺南市東區東門路１段２９８號１樓Ｂ樓,06-2386150,復健科
薛牙醫診所,新北市中和區仁愛街８６號１樓,02-29498166,牙科
薪寶牙醫診所,新北市新店區寶橋路５２號２樓,02-29106216,牙科
薪馨牙醫診所,新北市板橋區文化路１段７號１、２樓,02-89658960,牙科
薰衣草牙醫診所,新北市八里區中華路２段３０８巷７弄７號１樓,02-86303955,牙科
薰衣草診所,臺中市西區精誠路１４５號１樓、２樓,04-23206499,不分科
薺莘中醫診所,高雄市楠梓區加仁路６１號１．２樓,07-3602188,中醫一般科
藍主仕眼科診所,新北市新莊區建安街１０２號１－２樓,02-22063987,眼科
藍偉宏診所,高雄市鳥松區仁美里學堂路１０５之１號,07-7338715,不分科
藍傳盛診所,高雄市鳳山區中正路９２號,07-7475195,內科
藍內兒科診所,宜蘭縣羅東鎮中山路３段１９６號,03-9568020,家醫科
藍啟文中醫診所,花蓮縣吉安鄉北昌村莊敬路２３５號,03-8572888,中醫一般科
藍寶美學牙醫診所,臺中市西區健行路１０３８號１、２樓,04-23263968,牙科
藍文君診所,屏東縣屏東市大連里廣東路３９６號,08-7363766,內科
藍曾小兒科診所,臺北市內湖區東湖路１３２號,02-26335225,兒科
藍正州小兒科診所,宜蘭縣羅東鎮南門路２０號,03-9531168,兒科
藍毅生診所,臺中市烏日區中山路１段３４９號,04-23368180,不分科
藍瀅中醫診所,新北市淡水區學府路１６號１樓,02-26262588,中醫一般科
藍牙醫診所,宜蘭縣羅東鎮民生路１０７號,03-9540784,牙科
藍牙醫診所,臺中市潭子區潭子街二段７３號,04-25362206,牙科
藍田遇中醫診所,臺中市太平區立功路３０６號１樓,04-23939471,中醫一般科
藍田馬光中醫診所,高雄市楠梓區藍昌路４１５號１－４樓,07-3606388,中醫一般科
藍茂盛診所,高雄市新興區六合一路１３０之１號,07-2372345,不分科
藍青復健診所,新竹縣竹東鎮興農街２號,03-5941213,復健科
藏琢診所,臺北市大安區新生南路１段１６１巷３７號、１６５巷３７號１樓,02-27848588,內科
藝佳牙醫診所,苗栗縣頭份市頭份里中正路２８２號１樓,037-682700,牙科
藝品牙醫診所,桃園市桃園區中寧街３號１樓,03-3250820,牙科
藝大美學牙醫診所,新北市板橋區龍興街８號（１樓）及１１號（１樓）,02-29605005,牙科
藝安復健科診所,桃園市桃園區莊敬路２段４９號１至３樓,03-3170355,復健科
藝文君品牙醫診所,桃園市桃園區南平路３０２－３號２樓,03-3561118,牙科
藝文完美牙醫診所,桃園市桃園區大興西路二段２０２號１樓,03-3024100,牙科
藝文康澤復健科診所,桃園市桃園區大興西路２段１６號１樓至４樓,03-2727933,復健科
藝文范姜皮膚科診所,桃園市桃園區中埔六街１２８號２樓至３樓,03-3568089,皮膚科
藝文風澤中醫診所,桃園市桃園區中正路１１２６號１樓及２樓,03-3558185,中醫一般科
藝美牙醫診所,基隆市中正區義一路２７號１－２樓,02-24251686,牙科
藝群中華診所,臺南市東區崇信里中華東路３段７０號１樓,06-3352945,不分科
藝群五權診所,臺中市南區五權南路１６９號１、２樓,04-22655852,不分科
藝群內湖診所,臺北市內湖區成功路４段５８號４樓,02-87924624,不分科
藝群台中診所,臺中市西屯區黎明路三段１０５號１、２樓,04-24522230,不分科
藝群台北診所,臺北市中正區忠孝西路１段１０２號４樓,02-23832952,不分科
藝群左營診所,高雄市左營區華夏路１１６６號１－２樓,07-3455054,不分科;家醫科
藝群忠孝診所,臺北市大安區忠孝東路４段１２８號１０樓,02-27510650,不分科
藝群文心診所,臺中市北屯區文心路四段９１號１樓及夾層,04-22939755,不分科
藝群新竹診所,新竹縣竹北市光明六路東二段６４５號１樓及１樓夾層,03-6576050,不分科
藝群新莊診所,新北市新莊區思源路３６２號１樓及夾層,02-29902051,不分科
藝群板橋診所,新北市板橋區中山路一段６７號５樓,02-29520058,不分科
藝群桃園診所,桃園市桃園區大同路４１號５樓,03-3380382,不分科
藝群永和診所,新北市永和區中山路一段１４２號１樓,02-82317581,不分科
藝群永康診所,臺南市永康區甲頂里中華路９１５號１－２樓,06-2810820,不分科
